time, input_signal, output_signal
0.,0,0.
0.1,0,0.
0.2,0,0.
0.30000000000000004,0,0.
0.4,0,0.
0.5,0,0.
0.6000000000000001,0,0.
0.7000000000000001,0,0.
0.8,0,0.
0.9,0,0.
1.,1,0.
1.1,1,0.09516258196404048
1.2000000000000002,1,0.1812692469220183
1.3,1,0.2591817793182821
1.4000000000000001,1,0.3296799539643608
1.5,1,0.3934693402873666
1.6,1,0.4511883639059736
1.7000000000000002,1,0.5034146962085906
1.8,1,0.5506710358827784
1.9000000000000001,1,0.593430340259401
2.,1,0.6321205588285577
2.1,1,0.6671289163019205
2.2,1,0.698805788087798
2.3000000000000003,1,0.7274682069659875
2.4000000000000004,1,0.7534030360583936
2.5,1,0.7768698398515702
2.6,1,0.7981034820053446
2.7,1,0.8173164759472654
2.8000000000000003,1,0.8347011117784136
2.9000000000000004,1,0.850431380777365
3.,1,0.8646647167633873
3.1,1,0.8775435717470181
3.2,1,0.8891968416376661
3.3000000000000003,1,0.8997411562771963
3.4000000000000004,1,0.9092820467105875
3.5,1,0.9179150013761012
3.6,1,0.9257264217856661
3.7,1,0.9327944872602503
3.8000000000000003,1,0.9391899373747821
3.9000000000000004,1,0.9449767799435927
4.,1,0.950212931632136
4.1000000000000005,1,0.9549507976064422
4.2,1,0.9592377960216338
4.3,1,0.96311683259876
4.4,1,0.9666267300396739
4.5,1,0.9698026165776815
4.6000000000000005,1,0.9726762775527075
4.7,1,0.9752764735296606
4.800000000000001,1,0.9776292281438345
4.9,1,0.9797580885541957
5.,1,0.9816843611112658
5.1000000000000005,1,0.9834273245982388
5.2,1,0.9850044231795223
5.300000000000001,1,0.9864314409877991
5.4,1,0.9877226600969315
5.5,1,0.9888910034617577
5.6000000000000005,1,0.9899481642553665
5.7,1,0.9909047228983042
5.800000000000001,1,0.99177025295098
5.9,1,0.9925534169290756
6.,1,0.9932620530009145
6.1000000000000005,1,0.9939032534344844
6.2,1,0.9944834355792392
6.300000000000001,1,0.9950084060930898
6.4,1,0.9954834190573874
6.5,1,0.995913228561536
6.6000000000000005,1,0.996302136283517
6.7,1,0.9966540345425288
6.800000000000001,1,0.9969724452546241
6.9,1,0.9972605551812316
7.,1,0.9975212478233336
7.1000000000000005,1,0.9977571322805142
7.2,1,0.9979705693637043
7.300000000000001,1,0.9981636952229711
7.4,1,0.998338442726826
7.5,1,0.9984965608070224
7.6000000000000005,1,0.9986396319624521
7.7,1,0.9987690880973266
7.800000000000001,1,0.9988862248521552
7.9,1,0.9989922145709514
8.,1,0.9990881180344455
8.1,1,0.9991748950767341
8.200000000000001,1,0.9992534141916233
8.3,1,0.9993244612248061
8.4,1,0.9993887472388704
8.5,1,0.9994469156298522
8.6,1,0.9994995485665594
8.700000000000001,1,0.9995471728171132
8.8,1,0.9995902650210202
8.9,1,0.9996292564595409
9.,1,0.9996645373720975
9.1,1,0.9996964608619211
9.200000000000001,1,0.9997253464300279
9.3,1,0.9997514831728921
9.4,1,0.9997751326758212
9.5,1,0.9997965316309894
9.600000000000001,1,0.9998158942063324
9.700000000000001,1,0.9998334141890124
9.8,1,0.9998492669249045
9.9,1,0.999863611073518
10.,1,0.9998765901959134
10.100000000000001,1,0.9998883341915099
10.200000000000001,1,0.9998989605981629
10.3,1,0.9999085757685219
10.4,1,0.9999172759344434
10.5,1,0.9999251481701124
10.600000000000001,1,0.9999322712635091
10.700000000000001,1,0.9999387165049468
10.8,1,0.9999445484005678
10.9,1,0.9999498253179439
11.,0,0.9999546000702375
11.100000000000001,0,0.904796338480733
11.200000000000001,0,0.8186935827592968
11.3,0,0.7407845875865317
11.4,0,0.6702896135526307
11.5,0,0.6065031232632837
11.600000000000001,0,0.5487867200842941
11.700000000000001,0,0.49656275885349577
11.8,0,0.4493085646138102
11.9,0,0.4065512015066032
12.,0,0.36786273947065207
12.100000000000001,0,0.33285597137425915
12.200000000000001,0,0.30118053771613607
12.3,0,0.2725194201097506
12.4,0,0.24658576845676372
12.5,0,0.22312003005483116
12.600000000000001,0,0.20188735190691887
12.700000000000001,0,0.18267523023357368
12.8,0,0.16529138366367135
12.9,0,0.14956182881782765
13.,0,0.13532913902425936
13.100000000000001,0,0.12245086873974009
13.200000000000001,0,0.11079812790672672
13.3,0,0.10025429197834057
13.4,0,0.09071383470070493
13.5,0,0.08208127197072679
13.600000000000001,0,0.07427020619909963
13.700000000000001,0,0.06720246161419174
13.8,0,0.060807301852645934
13.9,0,0.055020722006081435
14.,0,0.049784808038456974
14.100000000000001,0,0.04504715716293317
14.200000000000001,0,0.040760353377168546
14.3,0,0.036881492908030555
14.4,0,0.033371754816213905
14.5,0,0.030196012463232114
14.600000000000001,0,0.02732248195221254
14.700000000000001,0,0.024722404023974187
14.8,0,0.022369756224694504
14.9,0,0.02024099246444644
15.,0,0.018314807360015117
15.100000000000001,0,0.016571923003461997
15.200000000000001,0,0.014994896022343274
15.3,0,0.013567943000574734
15.4,0,0.012276782512699147
15.5,0,0.011108492190579744
15.600000000000001,0,0.01005137939199674
15.700000000000001,0,0.009094864176754203
15.8,0,0.008229373419082031
15.9,0,0.007446244996575979
16.,0,0.006737641096765001
16.1,0,0.006096469773649749
16.2,0,0.005516313969123554
16.3,0,0.004991367288897375
16.400000000000002,0,0.004516375890155078
16.5,0,0.004086585899327755
16.6,0,0.0036976958337299193
16.7,0,0.003345813550874488
16.8,0,0.0030274172946030964
16.900000000000002,0,0.0027393204481659383
17.,0,0.0024786396414916423
17.1,0,0.0022427658934488504
17.2,0,0.0020293385002873032
17.3,0,0.001836221408921035
17.400000000000002,0,0.001661481838590495
