0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
-0.007686770972177433,-0.024236247588471694,-0.03894803249835337,-0.04295586748007556,-0.05130993722864835,-0.05055154949210548,-0.05900836377976117,-0.06912603385941136,-0.07951230453173187,-0.08704990017029587,-0.08521066927533921,-0.07940634085386267,-0.06831384829949907,-0.05510017469723093,-0.04210205493053715,-0.031164038849617673,-0.017135351337735825,-0.007627500321787731,0.0035431762322355245,0.008627684004968272,0.01654959501959459,0.03202050737383999,0.044646992704295035,0.0625982100927757,0.06621406531946246,0.06617359946787525,0.057805060377224105,0.04541156448056067,0.0418687989701916,0.03263891079466122,0.027975622174622253,0.017305052824189454,0.0073995955069133396,0.0016094177039560204,-0.010941656207729689,-0.022404913255076597,-0.03941896858612373,-0.05628150013450356,-0.06585204949493006,-0.07116583483744687,-0.06445999040762772,-0.056981679140599414,-0.052866393745985056,-0.04748066644212014,-0.0474312564146607,-0.04045937056945426,-0.034115759005452564,-0.0240289178773518,-0.007369974933827579
-0.004335449463178031,-0.014816915327950137,-0.022604603531827402,-0.022852576541658523,-0.025243618510524368,-0.020704030343314177,-0.022728209164837372,-0.020752445235216344,-0.008805536069779973,-0.002085646965314932,0.007938380070454738,0.022627336890150812,0.03163255709130704,0.04279094162618529,0.06167465377128231,0.07464181294549203,0.08857708900943469,0.10115671182335069,0.11730459680793631,0.1262586784333049,0.1364097775457957,0.1474374576521539,0.15419911646163487,0.15920423861918606,0.1659507354419869,0.16364301367452125,0.1609950694459717,0.1597985206101375,0.15619563990985394,0.15308487124504513,0.1384128561595802,0.12710514062294737,0.11924078442803973,0.10654830349884034,0.0928441857351223,0.08236622575589178,0.0626462245168668,0.051880846942455705,0.04208710675919722,0.027749821596192163,0.014061736929244138,0.007827485469529747,0.0037249263925183164,-0.005553807118172962,-0.012759150187535984,-0.013105283614774359,-0.010539835140455325,-0.006541581197179488,-0.0011097329935516188
0.015846531576547924,0.04063696999172297,0.0617228288972012,0.08154374094742542,0.10300467963267783,0.12808472670794446,0.14407425141549357,0.15673604797546256,0.17128370317595498,0.1921617678028906,0.2159832691920583,0.22641221831506764,0.2254742326880974,0.22762555339731677,0.2319535440071152,0.2345199487261716,0.22816343324474936,0.22057160503198653,0.22261232134919148,0.22122021143523807,0.22053182561255616,0.21747238786046916,0.213189620300356,0.2097491264424774,0.19727855592911056,0.18696359234858262,0.17521755487185564,0.16153586156315283,0.14745530676087432,0.1296255660054591,0.11737644924508531,0.1089110882879423,0.1010234662231569,0.0958646297859794,0.08793965353438996,0.07602060508464288,0.06329641873415515,0.04962745047074211,0.04142303507198123,0.027430963755862875,0.009404080979376755,0.0008074556056676813,-0.0030922359623011125,-0.000662840034098694,-0.004240897289308106,-0.007948112662382146,-0.0056569823142009375,-0.005639852908331976,-0.0014708031301535881
-0.0028180523897488163,-0.005616888744595223,-0.014668478439639058,-0.021688976846716498,-0.021261432537188905,-0.02724431184190545,-0.03146212697692615,-0.036754845949187535,-0.04973355909119645,-0.05299921426234337,-0.0513688408284113,-0.04972510039326663,-0.046582176198220526,-0.04734900495154584,-0.04552315852143199,-0.04569204679436581,-0.03854757234009089,-0.03247324536095399,-0.02621565775557913,-0.009913575430424565,-0.0037213536826933846,0.0029063551120444286,0.00957600382879048,0.010874458972170514,0.024346989849880263,0.03595245841071529,0.04185528134086111,0.05008011986206068,0.04734079332652588,0.050201991472488605,0.051668038454300846,0.04910242769346329,0.052659581733491084,0.051689607631201145,0.05037335793430145,0.04515085448892839,0.03503743591247439,0.02530948124969165,0.021508775732618085,0.020763247366709217,0.016166549956036155,0.010927611917571925,0.003920591585894653,-0.005296482305691151,-0.00666235461467244,-0.00861025842770314,-0.010527406152231591,-0.004473653075142088,-0.0011312512337141901
0.008671564363726016,0.023086126455139362,0.03590410728495357,0.04550848678509397,0.05766026260703845,0.06567722762844548,0.06375897882115367,0.05697408359724593,0.05214641708638436,0.04663566524480997,0.04336296463247728,0.047317498926302166,0.052221394331518456,0.056206207574681324,0.05366249101826136,0.05879887380939655,0.06445837220052107,0.08069081276176836,0.0983525629741983,0.1107300305438862,0.11862782833203907,0.12337921040824554,0.13195800405870403,0.12893972375266272,0.12985759804495223,0.1329519453505309,0.1316241481928347,0.11468056149148988,0.09436203316152818,0.08075061177033509,0.06467261536327959,0.045550291004909815,0.032351268550323664,0.023885496558845226,0.009434998138562994,-0.005912205217382727,-0.016781272639405653,-0.018714215561752998,-0.021203429447408842,-0.012316057565129546,-0.004745149078952612,-0.0019306381497070785,-0.003321054461196765,-0.001355494803114081,0.006149703432867287,0.006144084907983526,0.011724164696154105,0.011301279940996172,0.005628987554972291
-0.0010815944313873893,-0.006256909551695949,-0.010488058791761276,-0.012391459073535997,-0.0146634564144601,-0.020343348047528142,-0.022727659260771374,-0.01996596959446044,-0.01413388056954458,-0.009272237849786862,-0.010045389970540487,-0.013755022840292189,-0.008608501665961263,-0.001040739334655363,0.006281962620908457,0.0014883622298663933,-0.0016522281633875868,-0.007493969228587576,-0.013698029508542202,-0.020544138369179357,-0.02172745671319725,-0.018344052602502867,-0.01148221236709053,-0.004708367684377365,0.0028385242518491685,0.003970036769060978,0.004962859048945542,0.005689161412427257,0.0038752860229121083,-0.00042792743424084623,-0.008687327132860245,-0.011774818550972066,-0.015114137132692246,-0.010485783035124152,-0.0036952335483938503,0.0006415533860705813,-0.0021444637559050184,-0.003367063343628171,-0.001065777583717592,0.0041503118590595495,0.0040985585072836755,0.00989621276949397,0.01316226683908403,0.0141057970487653,0.0041202175745219255,-0.010119482025889692,-0.019490096416270315,-0.019032901082798644,-0.006029935870298165
0.00046321908976568963,0.00014027412799165646,-0.006060666812015723,-0.013507838207133764,-0.017943512416608572,-0.03491769309924059,-0.05466119631755008,-0.06734175549380186,-0.08191490988603892,-0.09594397620789069,-0.10542472742641107,-0.11233933647602407,-0.11970954221773751,-0.1285240056484783,-0.13140854772759056,-0.13058338103775513,-0.1356419608551734,-0.144209015965572,-0.15621647292865273,-0.17026959758060345,-0.18629321873391572,-0.20880723404316504,-0.22721021971634478,-0.24523307937587374,-0.2726695180864339,-0.29131452279058107,-0.29986037271875954,-0.306888696805548,-0.3076588863901404,-0.30411382585378965,-0.2947601004009796,-0.2831222354765043,-0.2710654694126291,-0.25364293534128585,-0.2372478331452466,-0.22807995604299353,-0.22438247200053385,-0.22119773318875088,-0.21600997516347342,-0.2142867538874182,-0.2152849247876514,-0.206561424191526,-0.19816203132349275,-0.1898324221119478,-0.16459401647525898,-0.13348592871185003,-0.09828895303661447,-0.059971410389020235,-0.02093788552391271
-0.00037010001408525244,1.692784115241673e-05,0.0059720165867898495,-0.005966902799185127,-0.012694740308447989,-0.021398087652088532,-0.029337389709913342,-0.02849475263394143,-0.034961943869232806,-0.0439866529107891,-0.0513400586296609,-0.05259945087939178,-0.05762973307654537,-0.06243921106063206,-0.06865223622245023,-0.06824513626110494,-0.06559418081436588,-0.05892887473541905,-0.05989894284965645,-0.06032089906201894,-0.056483747642496945,-0.04952197660005709,-0.03796255059931533,-0.029101231671128776,-0.02679337650764565,-0.011790080493812964,-0.006479614803809083,0.00261733118118717,0.01101360157036238,0.01901357810475917,0.028759548749415463,0.040777937650707766,0.045549358860292176,0.04405745238833539,0.04787987760107058,0.05410568370456251,0.06113697048310707,0.05959627068451605,0.05809636945589795,0.04858215212776977,0.0504054302909526,0.0488011965092571,0.04360673104915703,0.03783994815903336,0.02826247729343734,0.02388653196366855,0.02210008345484324,0.0093608621738059,0.0029503154342501014
-0.005713591632380011,-0.015478511593843995,-0.020213831462643193,-0.026323468774318192,-0.039887792257381864,-0.04447155583926728,-0.04873290322255543,-0.05446865591428854,-0.06195955594084584,-0.05786132025916694,-0.05671763139153246,-0.05598082511494857,-0.04756574749148665,-0.03813587234231832,-0.03152752059617733,-0.027049246030373814,-0.016406263033653584,-0.006739642774917481,0.010242051324465595,0.026114666350844112,0.04016571507996032,0.049860217963646036,0.0576299954445568,0.06499436404327202,0.07463140464965012,0.08894978659215888,0.09939792579730286,0.1061358151933675,0.10331334558381977,0.10109463227817142,0.1004338313410042,0.09963290448884257,0.09622934913612563,0.09660041042345016,0.0917423928927621,0.07567497492116951,0.06423053008794984,0.058616178481809486,0.0491413367464384,0.03601042954785013,0.03162805944416036,0.024383612519950658,0.013314631819403663,0.004431996940218036,0.001649455639621815,-0.0027995453603167145,-0.007975872536425326,-0.008285377713141941,-0.0030905642070302173
-0.002638514506581693,-0.007262705773562456,-0.003921306945076362,-0.005773290433536573,-0.006560951092724195,-0.010560861267948085,-0.026149058780821615,-0.03887620917264889,-0.0420382807323251,-0.048911011255698404,-0.05248880733988649,-0.06469370666857235,-0.07024676725922145,-0.0798649761438397,-0.07923073655857243,-0.07587400941630586,-0.07323866988928711,-0.07620066721146353,-0.07051789024638742,-0.06278750112394516,-0.05795127751507254,-0.04171468251444391,-0.030747626385960257,-0.01868941782178689,-0.005804347905174673,0.00869744913626981,0.018476191126234817,0.025107170058293632,0.04190500380645587,0.05327080927656297,0.06721523137635863,0.07423286512806765,0.07357358258682847,0.0716317975862186,0.06617550637670289,0.07822852197246075,0.07833786903803099,0.07408682579569131,0.06662908205789508,0.05118075396821112,0.03819054772978352,0.037611679518016264,0.03244308526858373,0.027643910777971247,0.015353057232582698,0.009943127129782525,0.0006750357103326166,-0.0031686312173392827,-0.0002744598747034235
